Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
2,http-192.168.1.57-2020-subjects-lvl2-vue,856,881.3,833.0,773.9,813.6,980.7,728.2,884.8,896.2,668.1,791.9,844.1,854.0,736.1,844.9,778.3,797.2,757.8,680.4,864.9,813.27
2,http-192.168.1.57-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-2,2205.3,2677.0,2528.7,1998.7,2094.0,1826.4,1773.0,2992.3,1660.7,1804.6,1823.4,1850.0,1789.2,2037.7,1871.4,2089.4,1782.1,1827.2,1874.7,2045.0,2027.5399999999997
2,http-192.168.1.57-2020-lacunaWebPages-www.amazon.in-www.amazon.in-2,2028.8,1719.2,2104.4,1628.5,1659.0,1748.1,2058.4,1467.4,1605.7,2100.0,1662.5,1705.8,1756.4,1805.4,1594.9,1539.4,1507.6,1644.9,2008.8,1842.8,1759.4000000000003
2,http-192.168.1.57-2020-subjects-lvl2-mithril,739.4,807.6,716.3,1062.6,819.7,804.6,876.2,864.3,745.5,849.7,2856.9,841.7,761.1,870.9,794.6,694.7,790.7,706.4,754.4,736.5,904.6900000000002
2,http-192.168.1.57-2020-subjects-lvl2-angularjs_require,1216.4,872.3,985.6,1029.6,950.1,1174.5,960.5,1031.1,1662.9,976.9,960.4,1024.8,1476.8,847.6,968.2,1004.5,950.4,913.4,976.5,2718.6,1135.0549999999998
2,http-192.168.1.57-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-2,2390.9,2330.3,2147.2,2179,2066.6,1908.7,2327.2,2490.8,2526.1,2244.8,2453.7,2010.8,2161.3,2598.9,3807.1,2093.2,1989.9,2672.9,2223.7,2509.5,2356.63
2,http-192.168.1.57-2020-lacunaWebPages-m.youtube.com-m.youtube.com-2,1088.3,2114.2,1032.3,930.7,1534.1,2331.7,1156.3,1033.6,875.8,957.8,2473.0,1634.1,2160.2,1023.0,2059.3,2080.7,965.9,733.0,3171.2,890.9,1512.305
2,http-192.168.1.57-2020-subjects-lvl2-dojo,725.1,772.0,831.3,1820.2,857.5,857.2,757.4,760.1,822.2,1039.2,707.3,747.2,747.8,802.2,728.7,851.4,760.6,791.3,921.6,864.9,858.26
2,http-192.168.1.57-2020-subjects-lvl2-canjs,692.2,832.3,804.5,773.9,726.2,780.5,763.4,708.9,768.5,785.8,1042.0,1044.1,843.9,730.6,773.4,880.0,629.9,1557.9,847.2,726.4,835.5800000000002
2,http-192.168.1.57-2020-subjects-lvl2-enyo_backbone,3555.9,2597.0,2788.8,2934.7,4381.5,2473.0,2912.7,6842.7,3085.0,2754.8,2966.9,2562.5,4269.5,2741.5,3532.5,3666.2,2718.2,3666.8,2900.4,2819.9,3308.525
2,http-192.168.1.57-2020-subjects-lvl2-exoskeleton,932.5,974.5,978.6,954.4,1260.4,924.6,962.8,969.0,1045.7,967.7,1034.2,959.0,1101.3,978.6,1075.8,1090.4,1033.8,1027.6,1018.1,995.7,1014.2349999999999
2,http-192.168.1.57-2020-lacunaWebPages-nl.godaddy.com-nl.godaddy.com-2,2967.5,2699.2,2372.3,2378.1,2636.4,3925.9,2211.6,2563.5,4067.6,2059.3,1774.8,1791.1,1892.3,1799.6,2761.7,2117.6,1877.5,1787.8,2193.1,1968.6,2392.275
2,http-192.168.1.57-2020-subjects-lvl2-knockback,1301.2,1063.5,1154.0,1131.7,990.5,928.2,1033.6,1594.5,1168.1,1046.5,1181.7,1198.7,1091.6,1152.9,977.1,1087.2,1076.6,1229.7,1177.6,1144.4,1136.465
2,http-192.168.1.57-2020-subjects-lvl2-jquery,1103.8,1065.2,1091.1,1099.9,1086.0,1101.8,970.3,955.5,1036.7,1065.6,1054.3,1303.4,1025.2,1141.2,1340.6,1015.7,1010.8,958.2,1074.6,1286.7,1089.33
2,http-192.168.1.57-2020-subjects-lvl2-polymer,815.7,714.7,776.4,831,746.6,855.9,713.3,787.1,1173.6,947.7,749.7,792.3,748.6,883.7,771.1,751.2,782.2,736.9,735.2,749.6,803.125
2,http-192.168.1.57-2020-subjects-lvl2-canjs_require,684.4,769.5,755.1,776.1,827.4,822.2,797.7,748.5,744.9,826.3,835.7,928.8,878.3,803.6,694.5,727.3,777.4,751.4,2852.6,766.3,888.3999999999999
2,http-192.168.1.57-2020-lacunaWebPages-apache.org-apache.org-2,1697.4,1797.9,2210.6,1703.8,1616.0,1865.8,1649.8,1680.3,1658.3,1745.7,1628.7,1743.0,1619.6,1954.0,1860.6,1637.2,1818.0,1699.5,1664.5,1812.7,1753.1699999999996
2,http-192.168.1.57-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-2,1618.1,2473.1,1409.0,1568.1,1993.2,2060.2,1612.2,2082.1,3340.6,1634.7,1563.3,1492.9,1331.5,1420.9,1455.8,1267.5,1701.8,1531.4,1478.4,1490.5,1726.2649999999999
2,http-192.168.1.57-2020-lacunaWebPages-stackexchange.com-stackexchange.com-2,1692.1,1787.4,1947.2,1735.3,1769.9,1924.7,3952.5,2298.8,1846.5,2087.9,1642.1,1625.6,2035.2,1781.7,1799.8,1763.1,1732.0,2281.5,1615.4,1893.5,1960.6100000000001
2,http-192.168.1.57-2020-lacunaWebPages-www.paypal.com-www.paypal.com-2,1863.5,2515.3,2076.6,1986.8,2046.2,1950.8,1987.9,2071.4,2201.9,2387.4,2097.5,2373.7,2485.4,2881.8,2658.3,3158.0,2642.1,2203.1,2010.0,2599.6,2309.865
2,http-192.168.1.57-2020-subjects-lvl2-vanilla_es6,980.3,898.6,943.7,929.9,914.1,902.5,3055.6,943.3,949.2,1011.2,939.4,879.6,853.0,886.3,926.7,914.7,966.9,939.9,2142.8,923.0,1095.035
2,http-192.168.1.57-2020-lacunaWebPages-www.bbc.com-www.bbc.com-2,1883.3,2491.2,2372.3,3212,1853.0,2320.5,2082.3,1830.9,2568.1,1750.0,1765.8,3808.8,1796.7,2972.5,2649.5,1994.0,1909.3,1998.6,2459.4,1939.4,2282.88
2,http-192.168.1.57-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-2,1720.9,2875.1,1637.9,1859,1839.3,2656.4,2683.8,1913.0,2158.8,1688.9,1742.4,3536.6,1706.9,1587.2,1609.5,1870.1,1781.5,1566.3,1687.2,2698.8,2040.9800000000002
2,http-192.168.1.57-2020-lacunaWebPages-www.amazon.com-www.amazon.com-2,1691.5,3000.2,1545.1,1546.3,2109.6,1642.6,1955.5,1644.3,1707.4,1714.1,1671.7,1712.2,1550.0,2080.7,1979.8,1760.7,2279.4,1740.1,1799.0,1813.7,1847.1950000000002
