Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
3,http-192.168.1.57-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-3,1619882552383,1619920602065,1619987745619,1620020010260,1620020335931,1620027333861,1620040674186,1620116543214,1620150206009,1620150368782,1620238681099,1620280412348,1620287356576,1620296266761,1620311971312,1620388007337,1620390449743,1620475098423,1620546570745,1620569661178,1620205042391.6
3,http-192.168.1.57-2020-subjects-lvl3-jsblocks,1619891069681,1619906443366,1619957891048,1619969205671,1619981528866,1619994726302,1620059303333,1620127249965,1620205640534,1620207431191,1620252279282,1620279436045,1620300012634,1620325310994,1620332114043,1620337552639,1620394193164,1620401555418,1620462599646,1620579927464,1620198273564.3
3,http-192.168.1.57-2020-subjects-lvl3-knockoutjs_require,1619860437393,1620052856744,1620072033036,1620125619115,1620140135637,1620222115374,1620225549366,1620231423070,1620238355324,1620244732841,1620244895673,1620283544968,1620295778105,1620393054486,1620413802655,1620466506977,1620497249112,1620508957984,1620509283774,1620509772242,1620276805193.8
3,http-192.168.1.57-2020-subjects-lvl3-mithril,1619895772990,1619923206193,1619966933014,1619982016997,1620055960310,1620068936791,1620073175059,1620077082544,1620117520236,1620127575617,1620164928278,1620279110297,1620281388808,1620316762950,1620331625344,1620490700520,1620503041328,1620511890024,1620570801727,1620583349663,1620216088934.5
3,http-192.168.1.57-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-3,1619892208698,1619909209194,1619914091688,1619932244359,1619972671155,1619978601477,1620033287211,1620039697032,1620077734055,1620223870602,1620291264767,1620304324099,1620304812909,1620320182269,1620388333386,1620403280363,1620475586808,1620491677395,1620561597389,1620588077607,1620205137623.15
3,http-192.168.1.57-2020-lacunaWebPages-nl.godaddy.com-nl.godaddy.com-3,1619881182433,1619894308746,1619904107005,1619920113704,1619934033345,1619967909289,1619968560421,1620037580015,1620044679762,1620060117378,1620161355281,1620233701318,1620241451285,1620283382029,1620294096739,1620312133851,1620321158992,1620386543260,1620388659049,1620466018138,1620135054602.0
3,http-192.168.1.57-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-3,1619891395333,1619949029011,1619960657692,1619970391775,1620014802443,1620063761746,1620076105862,1620168507972,1620202546305,1620207105585,1620235042844,1620251465337,1620296429363,1620298057857,1620313110853,1620384555283,1620482184158,1620497900639,1620499855305,1620579274383,1620217108987.3
3,http-192.168.1.57-2020-lacunaWebPages-www.paypal.com-www.paypal.com-3,1619932081999,1619946846479,1619951022798,1620015616546,1620025544043,1620042790019,1620056611037,1620059466227,1620065878718,1620138133481,1620144735764,1620232236913,1620239658697,1620247604453,1620302129175,1620396835224,1620414942763,1620481858537,1620508306904,1620569335520,1620188581764.85
3,http-192.168.1.57-2020-subjects-lvl3-vanilla_es6,1619880205281,1619881508629,1619890906802,1619947496660,1619950697013,1619963158541,1619972346008,1620119151745,1620140460965,1620155940381,1620199613173,1620246345101,1620282731263,1620308491999,1620320996260,1620385044561,1620495295991,1620501575731,1620512052713,1620569824543,1620186192168.0
3,http-192.168.1.57-2020-subjects-lvl3-reagent,1619881671505,1619917996404,1619921579339,1619941965712,1619967421304,1619968397963,1619995052005,1620032799229,1620046966575,1620049601007,1620071544657,1620125293460,1620164276977,1620298383197,1620300664323,1620309143785,1620310994369,1620332766545,1620406632971,1620587425454,1620131528839.05
3,http-192.168.1.57-2020-lacunaWebPages-www.bbc.com-www.bbc.com-3,1619861251705,1619872134326,1619878983817,1619889441501,1619918810440,1619947334018,1619953626937,1620018871323,1620023266364,1620057320372,1620159859775,1620180549053,1620316600077,1620399276346,1620466832377,1620494311613,1620506472077,1620563551357,1620580579443,1620585306708,1620183718981.45
3,http-192.168.1.57-2020-subjects-lvl3-backbone_require,1619909534880,1619925322730,1619929665157,1619944725992,1619964623269,1619977625726,1620016430042,1620024568062,1620045493489,1620047812215,1620077897580,1620209546388,1620211080810,1620276992862,1620284472833,1620288171116,1620317088599,1620317251391,1620322216548,1620478940742,1620128473021.55
3,http-192.168.1.57-2020-subjects-lvl3-jquery,1619871971528,1619892534288,1619900174334,1619911324921,1619994888825,1620081478776,1620144410374,1620167044097,1620207919193,1620232888143,1620245059189,1620319205234,1620385532980,1620393705473,1620398950741,1620404612747,1620476563101,1620484626731,1620496109998,1620559229622,1620228411514.75
3,http-192.168.1.57-2020-subjects-lvl3-vue,1619864248041,1619876257327,1619878658310,1619908069765,1620020661565,1620040999467,1620081804408,1620117194747,1620206617555,1620312622609,1620388496395,1620404450125,1620478452157,1620489429813,1620550315719,1620551292978,1620551455807,1620552597162,1620557928093,1620581882757,1620270671740.0
3,http-192.168.1.57-2020-subjects-lvl3-dijon,1619861414330,1619862065577,1619875932216,1619888627558,1619901990176,1619912301673,1619938855614,1619960332252,1620146200723,1620146689140,1620169484399,1620254135746,1620297243908,1620305790111,1620330649182,1620379994249,1620381975017,1620413965435,1620547710709,1620586447584,1620158090279.95
3,http-192.168.1.57-2020-lacunaWebPages-www.booking.com-www.booking.com-3,1619894634039,1619940027962,1619944563035,1619953789728,1620026845828,1620054626104,1620061970981,1620122851348,1620126107684,1620148515929,1620167206760,1620181525035,1620203035923,1620280737775,1620284797816,1620463576947,1620511401206,1620548687312,1620555645901,1620560043979,1620201529564.6
3,http-192.168.1.57-2020-lacunaWebPages-stackexchange.com-stackexchange.com-3,1619882714979,1619886186516,1619886837279,1619896748935,1619973485366,1620027822431,1620050578041,1620052531041,1620169972853,1620180223742,1620215961583,1620243103726,1620249395939,1620327704074,1620335045455,1620392729062,1620405428214,1620405753347,1620510098067,1620580090376,1620183620551.3
3,http-192.168.1.57-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-3,1619873000732,1619890581082,1619895121980,1619924509125,1619977951118,1620018546004,1620022289235,1620023591890,1620031651648,1620050740612,1620076756914,1620079037133,1620165741951,1620227528903,1620249721747,1620253159213,1620280900675,1620315297226,1620327052622,1620549827122,1620111650346.6
3,http-192.168.1.57-2020-lacunaWebPages-www.office.com-www.office.com-3,1619868673796,1619880367936,1619894145774,1619944074803,1619964135092,1619976649497,1619997166137,1620027008332,1620120441742,1620124641805,1620137644746,1620144898546,1620145549699,1620150635445,1620246670694,1620273267427,1620277644654,1620288985014,1620406306771,1620497411909,1620118315990.95
3,http-192.168.1.57-2020-subjects-lvl3-exoskeleton,1619884669751,1619909697685,1619915230378,1619940353510,1619971694636,1619981366027,1619987582825,1620058001599,1620141112879,1620158364286,1620160704428,1620168182259,1620216775653,1620297732641,1620317902770,1620389798876,1620463902281,1620481370095,1620550967212,1620587588451,1620179149912.1
3,http-192.168.1.57-2020-subjects-lvl3-knockback,1619888302480,1619891720800,1619918647782,1619935822418,1619972020303,1619988233202,1619990669468,1619995377834,1620016104747,1620017732250,1620055309121,1620071707800,1620222993766,1620246833192,1620334720143,1620390938274,1620408753867,1620498389197,1620510912893,1620548524359,1620145185694.8
3,http-192.168.1.57-2020-subjects-lvl3-gwt,1619868347918,1619966444707,1619996028042,1620036928613,1620062622867,1620067796238,1620110160725,1620133611668,1620142944260,1620222279988,1620280086874,1620308003663,1620321686518,1620323683680,1620396346824,1620472331004,1620557437500,1620571616344,1620581231491,1620582045825,1620250081737.45
3,http-192.168.1.57-2020-subjects-lvl3-dojo,1619924020373,1619931129956,1619933870801,1619977300400,1619996515702,1620024893710,1620051391260,1620077408284,1620223708010,1620243756146,1620277970275,1620291916309,1620306291044,1620334394915,1620334557553,1620403605564,1620416408985,1620486643794,1620496598199,1620562736808,1620214755904.4
3,http-192.168.1.57-2020-subjects-lvl3-angularjs_require,1619882878158,1619968072415,1619970879829,1620040185683,1620057648779,1620072359595,1620109834877,1620112965809,1620137808037,1620167369197,1620201078863,1620231586127,1620276341920,1620336575199,1620379016397,1620418687757,1620509120976,1620511238335,1620554995108,1620556623136,1620224763309.85
3,http-192.168.1.57-2020-subjects-lvl3-enyo_backbone,1619883693073,1619911650590,1619963484219,1620021312330,1620021475495,1620025381503,1620030023484,1620050903330,1620112275462,1620141275147,1620202709256,1620315460097,1620382788956,1620390775287,1620400578894,1620468913479,1620490535923,1620511727126,1620568195764,1620583186708,1620223817306.15
3,http-192.168.1.57-2020-lacunaWebPages-m.youtube.com-m.youtube.com-3,1619916532259,1619918485127,1619923043532,1619929990667,1619966118931,1620026195198,1620060669987,1620154687883,1620179735647,1620211623727,1620295940888,1620393542705,1620395169372,1620417710924,1620462763458,1620488777144,1620504180352,1620550478343,1620576341557,1620584817169,1620247840243.5
