Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
3,http-192.168.1.57-2020-lacunaWebPages-www.buzzfeed.com-www.buzzfeed.com-3,1752.0,1445.2,1801.3,1442.4,1287.8,1457.0,1410.2,1532.3,1346.9,1932.2,1406.0,1394.3,1572.3,1622.0,1871.9,1337.1,1422.9,1445.5,1287.5,1362.5,1506.4650000000001
3,http-192.168.1.57-2020-subjects-lvl3-jsblocks,1005.5,1036.5,1051.1,1138.7,1038.5,969.3,930.7,1068.4,967.5,952.6,1017.0,1033.5,1395.1,1030.5,954.0,1099.0,1058.2,976.2,1059.2,1097.7,1043.9600000000003
3,http-192.168.1.57-2020-subjects-lvl3-knockoutjs_require,1089.5,965.2,1004.9,924.4,901.5,967.7,1120.2,1023.4,1180.5,1239.7,994.9,1294.0,947.9,959.9,1029.5,982.3,999.0,1077.9,1024.7,1145.8,1043.645
3,http-192.168.1.57-2020-subjects-lvl3-mithril,711.8,757.6,818.9,765.9,834.9,934.8,1276.7,827.6,739.7,810.3,835.2,828.6,802.7,765.7,830.5,2484.0,786.0,658.0,720.9,708.6,894.9200000000001
3,http-192.168.1.57-2020-lacunaWebPages-stackoverflow.com-stackoverflow.com-3,2210.9,1652.8,1635.8,1471.6,1768.8,1704.8,1529.7,1524.3,1705.2,1865.7,2070.4,1917.7,1687.3,1695.7,1898.8,1512.1,2593.6,1535.6,1568.5,1859.7,1770.4499999999996
3,http-192.168.1.57-2020-lacunaWebPages-nl.godaddy.com-nl.godaddy.com-3,2837.2,2994.4,2772.0,2696.7,2365.8,3950.8,2081.6,2639.6,2507.6,2327.1,2648.0,2873.1,1797.2,4755.2,2830.8,1922.1,1844.7,1863.6,1863.9,1994.7,2578.3049999999994
3,http-192.168.1.57-2020-lacunaWebPages-www.mozilla.org-www.mozilla.org-3,1858.0,1755.6,1672.6,1575.5,3588.7,2971.7,2213.1,1514.4,1819.1,2132.2,1847.6,2160.5,2598.8,1705.2,1661.9,1844.8,2765.3,1631.8,1556.5,1628.7,2025.1
3,http-192.168.1.57-2020-lacunaWebPages-www.paypal.com-www.paypal.com-3,1927.6,2554.3,1924.3,2047.3,2036.6,2123.1,2281.6,2457.0,2249.5,2079.0,2399.4,2127.3,2140.5,3826.0,2269.4,1889.4,2606.6,2109.0,2018.2,2166.1,2261.6099999999997
3,http-192.168.1.57-2020-subjects-lvl3-vanilla_es6,948.6,1349.9,995.9,1161.0,906.7,941.5,889.9,909.4,1082.2,945.3,1012.7,1105.4,940.6,907.3,938.0,959.1,1073.9,998.3,926.2,978.7,998.5300000000001
3,http-192.168.1.57-2020-subjects-lvl3-reagent,922.8,754.7,719.3,681.0,671.9,711.3,672.2,805.0,676.1,751.6,910.6,701.6,891.7,918.2,736.3,754.1,803.5,669.6,736.5,704.8,759.6400000000001
3,http-192.168.1.57-2020-lacunaWebPages-www.bbc.com-www.bbc.com-3,3572.1,2344.7,2586.3,3472.3,2310.7,2400.2,2904.5,2606.0,2423.5,3765.5,3648.7,2363.9,2492.5,2567.5,2969.6,2511.3,2728.4,2436.8,2502.0,2448.8,2752.7650000000003
3,http-192.168.1.57-2020-subjects-lvl3-backbone_require,974.7,962.6,1044.5,957.4,954.7,932.0,930.3,944.2,918.5,960.0,948.4,963.1,986.9,910.7,1167.1,946.7,878.6,939.7,940.5,823.7,954.2150000000001
3,http-192.168.1.57-2020-subjects-lvl3-jquery,994.8,1108.2,1055.9,1056.2,979.2,1018.2,1405.8,965.3,1062.7,1063.1,1120.3,994.0,1052.7,997.4,1006.4,982.5,1103.8,1123.3,1009.6,1040.8,1057.0099999999998
3,http-192.168.1.57-2020-subjects-lvl3-vue,799.4,829.2,953.1,841.0,819.8,753.2,2260.3,850.2,814.6,743.4,721.5,914.2,748.5,740.9,835.0,794.5,735.9,835.9,788.2,834.0,880.64
3,http-192.168.1.57-2020-subjects-lvl3-dijon,951.8,1412.6,967.4,1013.5,996.9,1000.0,3917.4,902.9,944.3,1075.6,986.4,1087.6,1012.8,1075.0,997.2,1107.2,1098.5,1096.6,999.3,934.6,1178.8799999999997
3,http-192.168.1.57-2020-lacunaWebPages-www.booking.com-www.booking.com-3,1402.4,1388.9,1341.7,1509.5,1435.0,1857.7,1436.3,1794.4,1641.4,1351.7,1383.4,1569.5,2120.7,1487.7,1363.6,1384.8,1445.1,1400.3,1312.4,2327.9,1547.72
3,http-192.168.1.57-2020-lacunaWebPages-stackexchange.com-stackexchange.com-3,1996.2,2426.2,1767.9,2300.5,1752.9,1780.4,1806.8,1768.9,1720.0,1705.7,1601.0,1820.9,1698.3,1813.3,1857.0,1740.6,1748.1,1718.7,1603.7,1863.7,1824.5399999999995
3,http-192.168.1.57-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-3,2010.0,2641.5,3963.3,2083.2,2198.2,2331.7,2018.2,2127.8,2276.3,2230.3,2413.4,2073.0,2250.3,2728.5,4322.6,2661.2,2093.7,2127.9,2136.3,2350.0,2451.87
3,http-192.168.1.57-2020-lacunaWebPages-www.office.com-www.office.com-3,2136.0,1535.2,1450.5,1841.9,1533.3,1565.3,1552.5,1677.2,1565.6,1656.5,2249.6,3194.6,1634.1,3405.5,2415.3,1515.0,1669.5,1545.0,1449.3,1414.8,1850.3350000000003
3,http-192.168.1.57-2020-subjects-lvl3-exoskeleton,983.5,1541.9,1032.3,942.5,1146.3,886.8,980.2,1041.0,932.9,1078.4,1324.9,900.9,1046.8,1128.3,942.2,986.8,1007.8,996.5,949.4,890.9,1037.015
3,http-192.168.1.57-2020-subjects-lvl3-knockback,1364.1,2728.5,1003.8,1006.6,1199.8,1066.0,1182.2,1120.6,1075.2,1124.2,1156.3,1161.9,1207.4,1071.3,1128.1,1076.2,1110.8,1124.5,1079.3,2747.6,1286.7199999999998
3,http-192.168.1.57-2020-subjects-lvl3-gwt,1094.7,1273.0,1221.6,1214.9,1287.0,1322.3,1235.7,1407.6,1267.2,2944.4,1172.6,1408.1,1326.2,1192.8,1161.8,1220.6,1223.1,1261.5,1213.7,1318.2,1338.35
3,http-192.168.1.57-2020-subjects-lvl3-dojo,804.6,825.9,2465.8,877.3,861.9,758.9,758.6,788.9,780.5,903.0,715.7,835.2,1365.9,810.4,866.1,932.2,794.4,836.4,835.7,868.4,934.2900000000002
3,http-192.168.1.57-2020-subjects-lvl3-angularjs_require,1023.3,955.2,964.1,1049.3,4095.4,2574.7,1039.2,969.4,1037.0,944.1,992.6,1026.2,969.8,1050.8,977.3,928.4,1101.4,1004.1,1130.3,947.3,1238.995
3,http-192.168.1.57-2020-subjects-lvl3-enyo_backbone,3043.1,2742.7,3002.5,2473.1,2553.8,2382.3,2818.9,2720.8,2690.7,2816.6,2910.3,2581.8,2601.8,2562.4,2503.4,2818.5,2910.1,2825.1,2912.6,2588.7,2722.9599999999996
3,http-192.168.1.57-2020-lacunaWebPages-m.youtube.com-m.youtube.com-3,1092.8,1024.4,999.3,1158.5,1484.2,1260.7,1109.0,1186.2,1095.3,990.9,975.1,1514.6,981.1,1043.1,1192.9,1187.0,977.8,938.6,1068.7,1115.4,1119.78
