device,subject,browser,Battery Power [uW] (Delta),Battery Power [uW] (Raw),Battery Remaining (%) [%],Battery Temperature [1/10 C],Bluetooth State,CPU Load (Normalized) [%],CPU Load [%],CPU1 Frequency [kHz],CPU1 Load [%],CPU2 Frequency [kHz],CPU2 Load [%],CPU3 Frequency [kHz],CPU3 Load [%],CPU4 Frequency [kHz],CPU4 Load [%],GPS State,GPU Frequency [KHz],GPU Load [%],Memory Usage [KB],Mobile Data State,Processor Temperature [1/10 C],Screen Brightness,Screen State,Wi-Fi RSSI Level [-dBm],Wi-Fi State,energy_trapz,fcp,fp,Loading_time,Start,End,lvl,n_packets,n_bytes,Energy_J,Energy_mJ
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,298.979695431472,67235.7055837563,100,256,0,26.0505050505051,58.258883248731,1317575.75757576,59.5786802030457,698509.090909091,38.3553299492386,790993.939393939,58.3451776649746,1128145.45454545,57.6294416243655,0,203654.822335025,27.2994923857868,1716782.76142132,0,461.767676767677,20,1,-69,3,1323.5072135,1012.7,1012.7,607,1620199613173,1620199613780,3,8,28491,0.04081207328934,40.8120732893401
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,549.79797979798,68515.8232323232,90,284,0,25.2462311557789,57.8232323232323,1422826.13065327,59.3165829145729,978030.150753769,30.7035175879397,906030.150753769,56.8140703517588,767276.381909548,58.4646464646465,0,206666.666666667,25.7727272727273,1723751.03517588,0,496.231155778894,20,1,-67,3,1359.4239815,1105.4,1105.4,608,1620246345101,1620246345709,3,8,28491,0.041657620525253,41.6576205252525
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,556.918781725888,68122.8730964467,100,265,0,26.6497461928934,58.492385786802,1079135.02538071,61.0812182741117,921624.365482234,43.9238578680203,1466314.72081218,54.8274111675127,703005.076142132,56.4670050761421,0,206091.370558376,26,1706846.58585859,0,472.58883248731,20,1,-62,3,1334.3752455,940.6,940.6,439,1620282731263,1620282731702,3,8,28491,0.02990594128934,29.9059412893401
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,576.010152284264,66587.4873096447,98,277,0,25.4010152284264,57.741116751269,1144446.70050761,59.4263959390863,693295.431472081,30.7106598984772,1118668.02030457,56.6142131979695,1214521.82741117,56.1111111111111,0,215837.563451777,19.2081218274112,1737528.93401015,0,497.56345177665,20,1,-68,3,1308.6846045,907.3,907.3,485,1620308491999,1620308492484,3,8,28491,0.032294931345178,32.2949313451777
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,536.061224489796,65609.2295918367,91,279,0,23.3794871794872,57.6153846153846,1101120,59.3214285714286,913809.230769231,25.5408163265306,875495.384615385,56.8775510204082,954658.461538462,57.3673469387755,0,201846.153846154,29.0564102564103,1709590.73469388,0,494.051282051282,20,1,-69,3,1283.8117475,938,938,480,1620320996260,1620320996740,3,8,28491,0.031492430204082,31.4924302040816
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,560.591836734694,66393.3673469388,93,288,0,25.7040816326531,57.9081632653061,1054555.10204082,60.8512820512821,530718.367346939,24.2755102040816,1273053.06122449,56.2908163265306,1147310.76923077,55.9285714285714,0,203673.469387755,26.5459183673469,1685019.87755102,0,493.282051282051,20,1,-64.5555555555556,3,1292.813637,959.1,959.1,513,1620385044561,1620385045074,3,8,28491,0.03405979744898,34.0597974489796
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,637.227272727273,62401.1666666667,91,284,0,27.1767676767677,58.5757575757576,1508496.96969697,59.6130653266332,729624.242424242,27.9292929292929,1074048.48484848,57.6464646464646,879927.272727273,58.8737373737374,0,204848.484848485,26.1262626262626,1697044.72727273,0,514.292929292929,20,1,-67.9950248756219,3,1233.0033615,1073.9,1073.9,656,1620495295991,1620495296647,3,8,28491,0.040935165333333,40.9351653333334
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,874.517948717949,63825.4,90,286,0,25.1185567010309,58.2113402061856,1103344.32989691,58.774358974359,755418.556701031,38.825641025641,1152197.93814433,55.7230769230769,1009880.41237113,57.4,0,202189.743589744,27.8298969072165,1706154.13333333,0,489.690721649485,20,1,-67,3,1245.7165245,998.3,998.3,530,1620501575731,1620501576261,3,8,28491,0.033827462,33.827462
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,631.638190954774,64458.0753768844,89,286,0,24.9444444444444,57.8686868686869,1305927.27272727,59.8484848484849,599757.575757576,23.6834170854271,956606.060606061,53.4572864321608,1107163.63636364,57.1407035175879,0,203618.090452261,27.2424242424242,1707771.87939698,0,501.111111111111,20,1,-67.029702970297,3,1277.0879165,926.2,926.2,472,1620512052713,1620512053185,3,8,28491,0.03042421157789,30.4242115778894
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,28.7551020408163,67166.9693877551,86.0558375634518,284,0,24.1827411167513,57.1326530612245,1436113.70558376,58.5482233502538,542631.472081218,16.0913705583756,1098907.6142132,50.4162436548223,936231.472081218,57.3673469387755,0,203673.469387755,25.8928571428571,1715322.68020305,0,507.715736040609,20,1,-66,3,1318.1764445,978.7,978.7,500,1620569824543,1620569825043,3,8,28491,0.033583484693878,33.5834846938776
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,368.045685279188,71669.538071066,83,286,0,29.2791878172589,60.2791878172589,1126184.7715736,62.4744897959184,837977.664974619,22.8832487309645,1314103.55329949,59.1979695431472,1133141.11675127,60.3248730964467,0,205482.233502538,25.8071065989848,1657603.26903553,0,528.578680203046,20,1,-63.9497487437186,3,1406.960211,1692.1,1692.1,4019,1619919788183,1619919792202,2,13,124148,0.288039873507614,288.039873507614
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,776.741116751269,71701.5634517766,82,287,0,29.1979695431472,60.253807106599,1304649.74619289,63.258883248731,665903.03030303,30.0913705583756,1627406.06060606,56.9035532994924,814860.606060606,58.8984771573604,0,201827.411167513,26.5888324873096,1656912.91370558,0,516.767676767677,20,1,-65.325,3,1405.2170095,1787.4,1787.4,4197,1619920764881,1619920769078,2,13,124148,0.300931461807106,300.931461807106
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,638.198979591837,77962.4540816327,100,285,0,28.1179487179487,60.1785714285714,1382843.07692308,62.4387755102041,693895.384615385,28.5816326530612,1221944.61538462,58.984693877551,952393.846153846,60.75,0,204897.959183673,25.9081632653061,1701523.59183673,0,521.384615384615,20,1,-66.205,3,1525.7106015,1947.2,1947.2,5091,1619951836455,1619951841546,2,13,124148,0.396906853729592,396.906853729592
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,659.248730964467,76291.1370558376,95,288,0,28.4873096446701,59.6294416243655,1565214.21319797,59.5736040609137,626692.385786802,31.3857868020305,981149.23857868,59.1015228426396,1076332.99492386,58.989847715736,0,205454.545454545,25.6446700507614,1703019.45177665,0,518.121827411168,20,1,-66.1557788944724,3,1497.9877755,1735.3,1735.3,3508,1620034916110,1620034919618,2,13,124148,0.267629308791878,267.629308791878
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,1057.76649746193,76182.7664974619,93,289,0,31.4873096446701,58.6548223350254,1657522.84263959,59.756345177665,857555.329949239,27.9137055837563,1292223.35025381,56.3147208121827,1066976.64974619,62.4213197969543,0,205822.335025381,24.1472081218274,1722607.41116751,0,540.812182741117,20,1,-65.1767676767677,3,1499.194368,1769.9,1769.9,3415,1620063924346,1620063927761,2,13,124148,0.260164147588832,260.164147588832
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,1095.76530612245,72676.9693877551,90,285,0,30.9489795918367,59.3316326530612,1170453.06122449,61.9796954314721,1045236.73469388,32.1581632653061,1162248.97959184,58.1530612244898,1387163.26530612,57.719387755102,0,204285.714285714,24.4336734693878,1685769.15736041,0,521.734693877551,20,1,-70,3,1424.168603,1924.7,1924.7,4417,1620075128955,1620075133372,2,13,124148,0.321014173785714,321.014173785714
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,717.48401826484,73999.4292237443,89,286,0,30.9634703196347,60.3698630136986,1312810.95890411,64.2660550458716,702860.273972603,28.7752293577982,1519441.09589041,58.7155963302752,1064701.36986301,57.5321100917431,0,211812.785388128,23.013698630137,1693054.69724771,0,525.936073059361,20,1,-65,3,1615.674028,3952.5,3952.5,5489,1620076268780,1620076274269,2,13,124148,0.406182867009133,406.182867009133
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,1130.20408163265,71332.7040816326,85,279,0,27.4285714285714,58.3418367346939,1480775.63451777,60.9086294416244,1089709.64467005,39.0253807106599,935354.314720812,58.3604060913706,870201.015228427,57.0659898477157,0,208571.428571429,22.7959183673469,1712144.95431472,0,512.690355329949,20,1,-66.8090452261307,3,1398.7671065,2298.8,2298.8,4334,1620126270457,1620126274791,2,13,124148,0.309155939489796,309.155939489796
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,889.928205128205,76449.6512820513,96,284,0,28.5846153846154,60.0358974358974,1219347.69230769,60.5846153846154,901600,30.9642857142857,1317070.76923077,58.8520408163265,959495.384615385,60.6974358974359,0,209846.153846154,22.0820512820513,1694570.59183673,0,505.076923076923,20,1,-66.258883248731,3,1478.3353405,1846.5,1846.5,3411,1620138296484,1620138299895,2,13,124148,0.260769760523077,260.769760523077
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,631.60101010101,72009.3737373737,89,288,0,29.286432160804,60.4393939393939,1120824.12060302,62.5757575757576,577736.683417086,18.9393939393939,1038717.5879397,60.9848484848485,1629226.13065327,58.479797979798,0,206060.606060606,24.8636363636364,1737924.32323232,0,512.663316582915,20,1,-63.8,3,1424.462942,2087.9,2087.9,3711,1620151605582,1620151609293,2,13,124148,0.267226785939394,267.226785939394
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,721.612244897959,65063.7959183673,87,284,0,29.9137055837563,60.9492385786802,1401271.06598985,61.515306122449,559723.85786802,28.2244897959184,1297876.14213198,58.8112244897959,1176828.42639594,61.4591836734694,0,209795.918367347,20.9795918367347,1737809.95918367,0,515.685279187817,20,1,-76,3,1275.569264,1642.1,1642.1,3232,1620167694322,1620167697554,2,13,124148,0.210286188408163,210.286188408163
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,691.146464646465,63026.904040404,86,283,0,27.7055837563452,58.5837563451777,1151463.95939086,60.8434343434343,1071033.50253807,32.0505050505051,1270775.75757576,53.7272727272727,838096.96969697,59.0454545454545,0,205482.233502538,25.0862944162437,1718363.61616162,0,514.545454545454,20,1,-70,3,1244.792645,1625.6,1625.6,4178,1620170623472,1620170627650,2,13,124148,0.263326405080808,263.326405080808
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,854.53,66698.685,99,287.731343283582,0,35.3,62.575,1370364,64.615,1007472,36.92,1227036,59.735,1341276,61.74,0,212000,19.895,1747798.86,0,582.85,20,1,-71,3,1334.053331,2035.2,2035.2,3815,1620214985472,1620214989287,2,13,124148,0.254455483275,254.455483275
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,871.469387755102,67190,99,285,0,27.3948717948718,57.5230769230769,1362683.07692308,58.2857142857143,715840,29.1479591836735,1302855.38461538,57.0510204081633,1056391.83673469,58.5867346938776,0,205538.461538462,24.6153846153846,1716296.12244898,0,508.010204081633,20,1,-71,3,1314.960875,1781.7,1781.7,3223,1620216124461,1620216127684,2,13,124148,0.21655337,216.55337
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,622.246231155779,66164.5075376885,93,275,0,28.8492462311558,59.5226130653266,1284687.43718593,61.1111111111111,647288.442211055,25.3517587939699,1508707.53768844,55.5829145728643,930223.115577889,60.2110552763819,0,204221.105527638,26.0653266331658,1767708.54271357,0,499.447236180905,20,1,-63,3,1308.6053485,1799.8,1799.8,3295,1620228830537,1620228833832,2,13,124148,0.218012052336684,218.012052336684
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,671.722222222222,67453.9595959596,89,278,0,28.8888888888889,59.449494949495,1420739.39393939,59.8535353535354,510848.484848485,22.5025125628141,1210521.21212121,58.2964824120603,1246315.15151515,59.0201005025126,0,207272.727272727,23.030303030303,1708344.34170854,0,515.050505050505,20,1,-64.980198019802,3,1328.436123,1763.1,1763.1,3959,1620392241087,1620392245046,2,13,124148,0.267050226040404,267.050226040404
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,498.035532994924,63847.6040609137,78,284,0,27.7828282828283,58.4242424242424,1121321.21212121,60.253807106599,560060.606060606,22.7258883248731,1140521.21212121,56.4568527918782,1504472.72727273,57.6700507614213,0,206700.507614213,24.0656565656566,1724424.50761421,0,514.545454545454,20,1,-63,3,1257.733115,1732,1732,5805,1620415268186,1620415273991,2,13,124148,0.370635341573604,370.635341573604
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,648.633165829146,64812.9698492462,90,286,0,34.5929648241206,61.3636363636364,1197250.25125628,65.6683417085427,701511.557788945,33.8241206030151,996820.100502513,57.9698492462312,1993917.5879397,59.6884422110553,0,206060.606060606,22.0454545454545,1684581.22613065,0,546.43216080402,20,1,-68,3,1289.994196,2281.5,2281.5,4581,1620496435479,1620496440060,2,13,124148,0.296908214879397,296.908214879397
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,715.233502538071,62242.2081218274,89,286,0,29.4111675126904,59.765306122449,1506274.11167513,59.756345177665,675715.736040609,33.3299492385787,1233173.60406091,59.4162436548223,1008024.36548223,59.7258883248731,0,210964.467005076,22.6751269035533,1695578.21319797,0,523.197969543147,20,1,-66,3,1227.564926,1615.4,1615.4,3458,1620503204027,1620503207485,2,13,124148,0.215233555685279,215.233555685279
lgg2,http-192-168-1-57-2020-lacunawebpages-stackexchange-com-stackexchange-com-2,chrome,500.133333333333,69509.5846153846,89,285,0,28.1333333333333,57.4358974358974,1340566.15384615,58.4432989690722,764276.288659794,32.5025641025641,1151802.06185567,55.025641025641,1175134.02061856,56.2923076923077,0,204923.076923077,25.0820512820513,1769546.03076923,0,520.463917525773,20,1,-65,3,1348.1577765,1893.5,1893.5,3408,1620566076735,1620566080143,2,13,124148,0.236888664369231,236.888664369231
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,406.107692307692,74839.5230769231,97,295,0,26.8666666666667,59.4666666666667,1055815.38461538,60.9438775510204,684295.384615385,23.1282051282051,1048320,61.8410256410256,1301366.15384615,56.8974358974359,0,203692.307692308,26.8051282051282,1673217.12244898,0,515.025641025641,20,1,-68,3,1459.3298565,980.3,980.3,595,1619886999924,1619887000519,2,9,29729,0.044529516230769,44.5295162307693
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,681.525510204082,72603.6020408163,90,288,0,24.219387755102,57.1020408163265,1550363.26530612,58.530612244898,434718.367346939,17.2994923857868,1089159.18367347,56.756345177665,898885.714285714,56.1989795918367,0,209183.673469388,22.265306122449,1661455.51269036,0,507.397959183674,20,1,-63.0904522613065,3,1417.0433025,898.6,898.6,468,1619902803992,1619902804460,2,9,29729,0.033978485755102,33.978485755102
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,947.071428571429,76062.6326530612,100,289,0,24.780612244898,57.8418367346939,1205230.76923077,59.5692307692308,340455.384615385,12.1275510204082,1349230.76923077,54.6326530612245,1128713.84615385,56.5765306122449,0,201836.734693878,28.4540816326531,1647408.86153846,0,505.48717948718,20,1,-64,3,1485.705904,943.7,943.7,492,1619996678184,1619996678676,2,9,29729,0.037422815265306,37.4228152653061
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,518.263959390863,72683.6243654822,85,276,0,24.8020304568528,57.7664974619289,1277981.72588832,59.2994923857868,665957.360406091,31.1675126903553,1171967.51269036,56.0406091370558,906225.38071066,57.8883248730964,0,207918.781725888,25.2994923857868,1682628.10152284,0,494.822335025381,20,1,-67,3,1431.252359,929.9,929.9,501,1620118988681,1620118989182,2,9,29729,0.036414495807107,36.4144958071066
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,272.010204081633,65943.7091836735,100,278.802030456853,0,29.1122448979592,59.0102040816327,1424828.57142857,58.9591836734694,1053024.48979592,27.7309644670051,1211130.6122449,59.9695431472081,890828.571428571,58.8979591836735,0,204285.714285714,26.7755102040816,1714318.96446701,0,517.19387755102,20,1,-68,3,1286.864112,914.1,914.1,528,1620208570316,1620208570844,2,9,29729,0.03481827844898,34.8182784489796
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,758.418367346939,66687.2040816326,99,286,0,28,58.2512820512821,1248270.76923077,59.6377551020408,1264061.53846154,36.9591836734694,1118547.69230769,56.7142857142857,931347.692307692,59.5867346938776,0,204923.076923077,25.8,1685881.51020408,0,517.448979591837,20,1,-71,3,1307.620303,902.5,902.5,565,1620218403116,1620218403681,2,9,29729,0.037678270306123,37.6782703061224
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,1018.84545454545,69413.0454545455,91,275.904977375566,0,28.4818181818182,58.3181818181818,1667704.10958904,60.1872146118721,844909.589041096,29.2146118721461,1064361.64383562,56.7534246575343,953983.561643836,56.8363636363636,0,214790.909090909,17.6181818181818,1681780.20091324,0,512.237442922374,20,1,-76,3,1520.89494,3055.6,3055.6,2595,1620231911529,1620231914124,2,9,29729,0.180126852954546,180.126852954546
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,1090.65306122449,64461.5510204082,100,257,0,34.1938775510204,62.6632653061225,1265742.85714286,65.7333333333333,757028.571428572,37.8214285714286,1377048.97959184,61.4183673469388,1595852.30769231,59.8316326530612,0,202178.571428571,26.6224489795918,1727147.38461538,0,514.410256410257,20,1,-66,3,1257.668513,943.3,943.3,536,1620274080806,1620274081342,2,9,29729,0.034551391346939,34.5513913469388
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,644.729591836735,64341.0408163265,100,263,0,25.1275510204082,57.9591836734694,1322473.46938776,58.0816326530612,577579.591836735,38.015306122449,1282297.95918367,57.1326530612245,791155.102040816,59.3163265306122,0,207959.183673469,24.0612244897959,1705008.71428571,0,469.591836734694,20,1,-66,3,1260.843891,949.2,949.2,531,1620275057688,1620275058219,2,9,29729,0.034165092673469,34.1650926734694
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,360.09793814433,65837.0567010309,96,279,0,24.9430051813471,57.7046632124352,1528190.67357513,57.1709844559585,672994.81865285,31.740932642487,1042196.89119171,55.4145077720207,714777.202072539,57.880829015544,0,202487.046632124,27.7150259067357,1706008.04145078,0,497.305699481865,20,1,-66,3,1272.9205175,1011.2,1011.2,595,1620296592293,1620296592888,2,9,29729,0.039173048737113,39.1730487371134
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,918.29,66570.12,98,278,0,25.2,57.205,1458684,58.3,792828,30.17,1022256,55.595,817872,56.805,0,205427.135678392,24.46,1734426.96,0,496.3,20,1,-69,3,1330.143602,939.4,939.4,563,1620308329465,1620308330028,2,9,29729,0.03747897756,37.47897756
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,466.65306122449,63098.9591836735,92,282,0,28.0204081632653,58.7448979591837,1297555.10204082,60.1683673469388,1005955.10204082,38.1836734693878,958775.510204082,56.5816326530612,1067692.30769231,60.0663265306122,0,207346.93877551,24.8418367346939,1700667.87755102,0,512.615384615385,20,1,-68,3,1232.008524,879.6,879.6,514,1620319042740,1620319043254,2,9,29729,0.032432865020408,32.4328650204082
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,463.726804123711,69341.5515463918,86.6564102564103,286.605128205128,0,23.7886597938144,56.3659793814433,1170507.21649485,58.5589743589744,500894.845360825,18.0564102564103,1037356.70103093,57.6410256410256,1241517.5257732,54.1958762886598,0,206804.12371134,23.0309278350515,1674613.62051282,0,498.865979381443,20,1,-66.5808080808081,3,1348.68366,853,853,479,1620484463740,1620484464219,2,9,29729,0.033214603190722,33.2146031907217
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,71.8461538461538,69736.1897435897,94,266,0,24.4717948717949,57.7282051282051,1303544.61538462,58.7577319587629,406633.846153846,13.2010309278351,1131975.38461538,55.2319587628866,1146043.07692308,57.4020618556701,0,206769.230769231,25.5897435897436,1700054.10309278,0,482.512820512821,20,1,-75,3,1362.5983505,886.3,886.3,465,1620548036038,1620548036503,2,9,29729,0.032427328230769,32.4273282307692
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,619.671717171717,69622.0454545455,88,277,0,27.2121212121212,57.4848484848485,1579236.36363636,59.2893401015228,685612.121212121,28.5482233502538,1264630.3030303,56.0710659898477,826400,56.8939393939394,0,206666.666666667,23.0858585858586,1729084.93401015,0,506.414141414141,20,1,-63,3,1370.6846635,926.7,926.7,550,1620556786118,1620556786668,2,9,29729,0.038292125,38.292125
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,767.10152284264,68518.4720812183,87,278,0,28.5051020408163,59.7755102040816,1156824.48979592,62.9642857142857,965522.448979592,43.265306122449,1239453.06122449,56.5510204081633,933000,61.030612244898,0,206734.693877551,26.7602040816327,1732913.18367347,0,504.84693877551,20,1,-66.9497487437186,3,1344.9277755,914.7,914.7,481,1620557112019,1620557112500,2,9,29729,0.032957385071066,32.957385071066
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,772.164948453608,65920.1958762887,87,278,0,25.3298969072165,58.259067357513,1126874.22680412,60.7577319587629,762346.391752577,31.8865979381443,1035760.82474227,55.6546391752577,1080111.34020619,56.2371134020619,0,207186.528497409,24.9326424870466,1703168.63917526,0,493.144329896907,20,1,-62,3,1278.6018935,966.9,966.9,588,1620558253591,1620558254179,2,9,29729,0.038761075175258,38.7610751752578
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,1873.41025641026,68717.6461538462,86,284.122448979592,0,24.979381443299,57.4769230769231,1224185.56701031,59.201030927835,846804.12371134,34.1082474226804,1174639.17525773,55.7422680412371,873179.381443299,57.0717948717949,0,206769.230769231,25.7794871794872,1689228.35051546,0,503.350515463918,20,1,-66.3989898989899,3,1339.0618555,939.9,939.9,502,1620570476476,1620570476978,2,9,29729,0.034496258369231,34.4962583692308
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,575.407766990291,69284.1553398058,85,286,0,24.8592233009709,57.9660194174757,1023366.99029126,59.6165048543689,913712.621359223,27.2912621359223,1334213.59223301,56.6456310679612,785254.368932039,58.3349514563107,0,205825.242718447,27.0873786407767,1709268.93203884,0,503.68932038835,20,1,-65.8857142857143,3,1424.34366,2142.8,2142.8,1681,1620572104831,1620572106512,2,9,29729,0.116466665126214,116.466665126214
lgg2,http-192-168-1-57-2020-subjects-lvl2-vanilla_es6,chrome,651.733333333333,67262.4153846154,85,287,0,28.5510204081633,59.4769230769231,1099322.44897959,62.774358974359,746938.775510204,29.3487179487179,1104355.10204082,58.9794871794872,1434404.08163265,58.025641025641,0,201846.153846154,28.3282051282051,1708779.0974359,0,517.179487179487,20,1,-62,3,1307.0783745,923,923,494,1620572919580,1620572920074,2,9,29729,0.0332276332,33.2276332
lgg2,http-192-168-1-57-2020-lacunawebpages-www-mozilla-org-www-mozilla-org-2,chrome,411.289340101523,76781.9796954315,99,265,0,25.9137055837563,57.010152284264,1245331.97969543,59.6852791878173,603459.898477157,21.7766497461929,1327748.22335025,56.492385786802,1021848.97959184,54.4771573604061,0,212182.741116751,21.8426395939086,1768211.59390863,0,487.602040816327,20,1,-73,3,1513.151816,2205.3,2205.3,3850,1619860763296,1619860767146,2,5,244495,0.295610621827411,295.610621827411
lgg2,http-192-168-1-57-2020-lacunawebpages-www-mozilla-org-www-mozilla-org-2,chrome,581.651515151515,75955.4242424242,96,289,0,32.7929292929293,60.8181818181818,1406789.84771574,60.7828282828283,1115683.24873096,36.1060606060606,1156471.06598985,59.1010101010101,1249803.04568528,62.9646464646465,0,204242.424242424,24.7676767676768,1734942,0,544.670050761421,20,1,-62,3,1504.8224235,2677,2677,4616,1619863758641,1619863763257,2,5,244495,0.35061023830303,350.61023830303
lgg2,http-192-168-1-57-2020-lacunawebpages-www-mozilla-org-www-mozilla-org-2,chrome,969.871921182266,76328.6896551724,100,296,0,25.4827586206897,58.3316831683168,1207838.42364532,59.1576354679803,761402.955665025,29.2463054187192,1106116.25615764,52.679802955665,962057.142857143,57.3546798029557,0,211231.527093596,23.4729064039409,1709604.3546798,0,514.729064039409,20,1,-62,3,1546.6359605,2528.7,2528.7,4050,1619877810042,1619877814092,2,5,244495,0.309131193103448,309.131193103448
lgg2,http-192-168-1-57-2020-lacunawebpages-www-mozilla-org-www-mozilla-org-2,chrome,997.409090909091,74833.7121212121,95,296,0,26.030303030303,57.1161616161616,1187430.3030303,58.5929648241206,745127.272727273,26.8140703517588,1120327.27272727,57.2575757575758,1172339.39393939,55.489898989899,0,208217.171717172,23.1565656565657,1711184.98492462,0,518.585858585859,20,1,-66.089552238806,3,1479.574158,1998.7,1998.7,3718,1619890418612,1619890422330,2,5,244495,0.278231741666666,278.231741666667
lgg2,http-192-168-1-57-2020-lacunawebpages-www-mozilla-org-www-mozilla-org-2,chrome,576.147208121827,74577.5126903553,89,288,0,26.4568527918782,57.9340101522843,1421461.2244898,59.1725888324873,811506.12244898,26.5482233502538,960538.775510204,58.8020304568528,1029600,57.0456852791878,0,207309.644670051,24.9796954314721,1656901.0964467,0,507.704081632653,20,1,-64.8844221105528,3,1466.02142,2094,2094,4200,1619906931473,1619906935673,2,5,244495,0.313225553299492,313.225553299492
lgg2,http-192-168-1-57-2020-lacunawebpages-www-mozilla-org-www-mozilla-org-2,chrome,560.658163265306,76979.7193877551,100,282,0,26.4132653061224,58.0969387755102,964604.081632653,62.0871794871795,609134.693877551,28.1173469387755,1489359.18367347,54.9540816326531,1071918.36734694,57.5969387755102,0,206122.448979592,24.9234693877551,1697844.20408163,0,503.775510204082,20,1,-64,3,1504.6659265,1826.4,1826.4,3516,1619951511209,1619951514725,2,5,244495,0.270660693367347,270.660693367347
lgg2,http-192-168-1-57-2020-lacunawebpages-www-mozilla-org-www-mozilla-org-2,chrome,871.232323232323,73684.5656565657,96,289,0,31.2121212121212,58.6060606060606,1448909.09090909,60.7106598984772,459757.575757576,21.2474747474747,1543297.46192893,54.3535353535354,1322534.01015228,57.6818181818182,0,212727.272727273,20.0656565656566,1728810.98989899,0,536.243654822335,20,1,-67.1758793969849,3,1450.625244,1773,1773,3728,1619965763062,1619965766790,2,5,244495,0.274696060767677,274.696060767677
