device,subject,browser,Battery Power [uW] (Delta),Battery Power [uW] (Raw),Battery Remaining (%) [%],Battery Temperature [1/10 C],Bluetooth State,CPU Load (Normalized) [%],CPU Load [%],CPU1 Frequency [kHz],CPU1 Load [%],CPU2 Frequency [kHz],CPU2 Load [%],CPU3 Frequency [kHz],CPU3 Load [%],CPU4 Frequency [kHz],CPU4 Load [%],GPS State,GPU Frequency [KHz],GPU Load [%],Memory Usage [KB],Mobile Data State,Processor Temperature [1/10 C],Screen Brightness,Screen State,Wi-Fi RSSI Level [-dBm],Wi-Fi State
lgg2,http-192-168-1-57-2020-subjects-lvl2-dojo,chrome,692.3880597014926,76174.41791044777,97.0,274.0,0.0,28.98507462686567,61.86069651741293,1183032.8358208956,64.225,938112.0,24.845771144278608,1293780.0,57.74626865671642,873696.0,61.318407960199,0.0,211940.2985074627,22.970149253731343,1697323.5621890547,0.0,500.45,20.0,1.0,-66.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl2-dojo,chrome,1044.9847715736041,66628.98477157361,100.0,268.0,0.0,27.20304568527919,57.3502538071066,1244016.2436548222,60.98984771573604,1047459.8984771573,44.558375634517766,890558.3756345178,58.14720812182741,1183699.4923857867,54.11675126903553,0.0,206091.37055837564,25.949238578680202,1689912.5454545454,0.0,489.0862944162437,20.0,1.0,-65.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl2-dojo,chrome,799.2461538461539,73543.38461538461,96.0,286.0,0.0,27.29230769230769,59.0,1174695.3846153845,59.89230769230769,681009.2307692308,29.994871794871795,1296307.6923076923,57.646153846153844,1078400.0,58.18877551020408,0.0,212923.07692307694,20.76923076923077,1675524.1230769232,0.0,507.4871794871795,20.0,1.0,-64.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl2-dojo,chrome,934.6769230769231,64183.81538461539,100.0,269.0,0.0,26.760204081632654,57.454081632653065,1534138.775510204,58.25,751334.693877551,33.85204081632653,963012.2448979592,50.33163265306123,947632.6530612245,56.98979591836735,0.0,203076.92307692306,26.48205128205128,1693567.2448979593,0.0,491.07142857142856,20.0,1.0,-65.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl2-dojo,chrome,750.6243654822335,66627.74111675126,98.0,277.1969696969697,0.0,31.66497461928934,61.213197969543145,1469006.0606060605,64.42639593908629,526290.9090909091,23.81218274111675,1438509.0909090908,59.233502538071065,1167600.0,59.898477157360404,0.0,204873.0964467005,24.781725888324875,1692105.6649746194,0.0,518.8888888888889,20.0,1.0,-68.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl2-dojo,chrome,242.32820512820513,70157.75384615385,92.53571428571429,279.85714285714283,0.0,26.338461538461537,59.96923076923077,997550.7692307692,63.95360824742268,528952.5773195876,33.36923076923077,1060144.3298969073,58.43589743589744,1426936.0824742268,59.03076923076923,0.0,211076.92307692306,23.512820512820515,1674736.3076923077,0.0,496.44329896907215,20.0,1.0,-67.58375634517766,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl2-dojo,chrome,1544.935,72674.655,84.04477611940298,287.04477611940297,0.0,30.085,60.33,1343652.0,59.74,640956.0,23.034825870646767,1299924.0,59.975124378109456,1247976.0,59.905,0.0,200670.0,25.89,1646829.2139303482,0.0,520.05,20.0,1.0,-64.10891089108911,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl2-dojo,chrome,568.9489795918367,67894.57142857143,84.0,286.0,0.0,31.448979591836736,60.55102040816327,1521746.9387755103,64.36734693877551,578008.1632653062,25.03076923076923,1419404.081632653,58.364102564102566,1132383.6734693877,59.51794871794872,0.0,205510.20408163266,24.306122448979593,1722141.9692307692,0.0,534.5408163265306,20.0,1.0,-66.46231155778895,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,496.32828282828285,74711.17676767676,98.0,288.92,0.0,27.608040201005025,59.58291457286432,1147682.4120603015,62.48743718592965,690777.8894472362,29.87939698492462,883947.7386934673,57.56060606060606,1469933.6683417086,56.48989898989899,0.0,203015.07537688443,27.55778894472362,1683797.4673366833,0.0,512.0603015075377,20.0,1.0,-64.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,473.9452736318408,74435.50746268657,96.0,286.2079207920792,0.0,36.445,61.54726368159204,1465212.0,61.96517412935324,901788.0,41.288557213930346,1624716.0,55.44776119402985,1254840.0,65.14925373134328,0.0,209552.23880597015,22.024875621890548,1695542.5273631841,0.0,574.35,20.0,1.0,-72.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,903.5247524752475,65066.22772277228,95.0,288.0,0.0,29.222772277227723,59.5990099009901,1244269.306930693,61.772277227722775,973770.2970297029,30.82089552238806,1314796.0396039605,58.0,1003865.3465346535,59.61691542288557,0.0,209242.57425742573,20.866336633663366,1756496.712871287,0.0,520.3465346534654,20.0,1.0,-74.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,531.248730964467,67538.97461928934,91.0,284.0,0.0,26.065989847715738,57.31472081218274,1018611.1675126903,60.484848484848484,800795.9390862944,35.601010101010104,1063638.578680203,57.28787878787879,1352272.081218274,55.9040404040404,0.0,204263.95939086293,26.883248730964468,1766354.121212121,0.0,498.8888888888889,20.0,1.0,-70.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,450.2741116751269,66545.62944162436,99.0,277.0,0.0,26.489795918367346,59.08673469387755,1222800.0,62.142131979695435,1042591.8367346938,35.82741116751269,924122.4489795918,58.27918781725889,912942.8571428572,57.588832487309645,0.0,207918.78172588832,24.9746192893401,1740185.3197969543,0.0,496.53061224489795,20.0,1.0,-67.5990099009901,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,439.2929292929293,74639.101010101,86.0,275.0,0.0,38.85858585858586,63.57070707070707,1350387.878787879,63.07035175879397,1683054.5454545454,57.31658291457286,1276945.4545454546,66.60301507537689,1102036.3636363635,61.90954773869347,0.0,205454.54545454544,23.252525252525253,1705160.0804020101,0.0,559.3939393939394,20.0,1.0,-67.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,366.0769230769231,72373.47692307692,88.0,287.0,0.0,26.44102564102564,57.91282051282051,1213673.8461538462,60.23076923076923,689809.2307692308,27.476923076923075,1048910.7692307692,58.256410256410255,1282166.1538461538,54.353846153846156,0.0,201230.76923076922,28.83076923076923,1681980.4307692307,0.0,508.15384615384613,20.0,1.0,-68.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,621.4,68237.47692307692,91.0,273.0,0.0,26.596938775510203,59.07179487179487,1322326.530612245,60.256410256410255,1071404.081632653,32.09230769230769,862763.2653061225,58.271794871794874,963367.3469387755,60.825641025641026,0.0,203692.3076923077,26.70769230769231,1725113.0666666667,0.0,495.0,20.0,1.0,-67.85786802030456,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,735.8418367346939,68591.23979591837,88.0,286.0,0.0,40.90769230769231,63.271794871794874,1568559.1836734693,66.91836734693878,1324567.3469387756,52.35204081632653,1436497.9591836734,61.9030612244898,1389685.7142857143,62.43877551020408,0.0,214153.84615384616,17.41025641025641,1692859.4081632653,0.0,585.8673469387755,20.0,1.0,-66.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,419.04615384615386,61816.553846153845,87.0,284.0,0.0,28.331632653061224,59.357142857142854,1452404.081632653,60.36923076923077,623975.5102040817,21.466666666666665,1467159.1836734693,57.42051282051282,903122.4489795918,60.282051282051285,0.0,208301.02040816325,23.1734693877551,1689302.4,0.0,513.3673469387755,20.0,1.0,-70.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,327.64646464646466,65704.5808080808,94.0,276.0,0.0,25.595959595959595,58.494949494949495,1075090.9090909092,60.68181818181818,715418.1818181818,37.76767676767677,1059454.5454545454,57.111111111111114,1185284.8484848484,56.01010101010101,0.0,201818.18181818182,29.57070707070707,1739384.505050505,0.0,488.7817258883249,20.0,1.0,-69.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,730.2165898617511,79021.6267281106,99.0,255.0,0.0,32.31797235023041,60.8294930875576,1420689.400921659,64.87037037037037,909069.1244239631,34.629629629629626,957998.1566820276,60.486111111111114,1448670.9677419355,57.467592592592595,0.0,208603.6866359447,22.092165898617512,1728934.6851851852,0.0,507.05069124423966,20.0,1.0,-64.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,462.95336787564764,64818.99481865285,94.0,278.41752577319585,0.0,24.440414507772022,57.84455958549223,1257214.5077720208,59.364583333333336,737695.3367875648,31.421875,1165206.2176165804,56.19170984455958,779387.5,58.06217616580311,0.0,202834.1968911917,26.704663212435232,1694150.9791666667,0.0,489.6354166666667,20.0,1.0,-64.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,545.7128205128205,65209.80512820513,88.0,279.0,0.0,26.355670103092784,59.353846153846156,1172536.0824742268,60.90721649484536,629257.7319587629,23.46153846153846,1349975.2577319588,59.86666666666667,884004.1237113402,56.96410256410256,0.0,204651.28205128206,25.27179487179487,1708809.731958763,0.0,495.25773195876286,20.0,1.0,-71.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,598.4948979591836,68652.75510204081,91.0,274.0,0.0,26.34517766497462,58.66326530612245,1302481.2182741116,60.08163265306123,484434.51776649745,16.183673469387756,1148174.61928934,52.86734693877551,1257356.345177665,57.87755102040816,0.0,205510.20408163266,24.525510204081634,1731477.6326530613,0.0,485.73604060913704,20.0,1.0,-68.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,293.3636363636364,74676.0202020202,95.0,288.0,0.0,25.451776649746193,58.2741116751269,1454655.8375634518,59.13131313131313,669380.7106598985,24.333333333333332,959512.69035533,48.823232323232325,975045.6852791879,57.61616161616162,0.0,208527.9187817259,22.467005076142133,1681970.98989899,0.0,517.3604060913706,20.0,1.0,-72.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,1199.4871794871794,65213.75897435898,100.0,277.2857142857143,0.0,27.11340206185567,56.675257731958766,1500408.2474226805,59.01025641025641,678915.4639175257,24.871794871794872,720086.5979381443,42.11282051282051,1343925.7731958763,55.03076923076923,0.0,202461.53846153847,27.46153846153846,1708227.9589743589,0.0,511.8556701030928,20.0,1.0,-66.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,507.0348258706468,74446.70149253731,95.0,295.0,0.0,27.119402985074625,59.57213930348259,1238722.3880597015,61.305,844585.0746268657,31.393034825870647,1133671.6417910447,56.940298507462686,1015558.2089552239,59.99004975124378,0.0,206900.4975124378,26.01492537313433,1695510.6268656717,0.0,522.2885572139304,20.0,1.0,-75.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,49.22885572139303,75522.85074626865,97.20792079207921,282.16831683168317,0.0,37.51243781094527,63.93532338308458,1504346.2686567164,64.675,1104382.0895522388,44.85,1459608.0,60.135,1115280.0,63.32338308457712,0.0,205373.1343283582,24.696517412935325,1736589.22,0.0,567.8,20.0,1.0,-65.91089108910892,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl1-knockback,chrome,522.2525252525253,75159.50505050505,90.0,290.0,0.0,31.838383838383837,59.60606060606061,1329139.393939394,61.792929292929294,1048290.9090909091,30.025252525252526,1279757.5757575757,57.813131313131315,1117030.303030303,60.57575757575758,0.0,210909.0909090909,19.818181818181817,1648376.0606060605,0.0,537.070707070707,20.0,1.0,-65.50990099009901,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,1003.0765306122449,72357.2193877551,84.0,282.0,0.0,30.607142857142858,59.494897959183675,1376155.1020408163,60.292307692307695,865310.2040816327,28.051020408163264,1564800.0,59.994897959183675,909833.8461538461,59.13265306122449,0.0,204897.95918367346,25.647959183673468,1717680.142857143,0.0,522.9230769230769,20.0,1.0,-63.27918781725889,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,881.454081632653,72904.57653061225,90.0,282.0,0.0,27.269035532994923,59.213197969543145,1195650.7614213198,61.71065989847716,831788.8324873097,29.928571428571427,1270611.1675126904,59.0969387755102,926899.4923857868,57.1530612244898,0.0,205822.33502538071,24.573604060913706,1695240.1218274112,0.0,505.0253807106599,20.0,1.0,-66.43069306930693,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,884.9333333333333,73903.84615384616,94.0,289.0,0.0,30.52820512820513,58.16410256410256,1513280.0,58.56923076923077,934542.8571428572,34.11282051282051,1343865.306122449,55.38974358974359,941020.4081632653,59.41538461538462,0.0,203692.3076923077,27.266666666666666,1700330.7692307692,0.0,526.4285714285714,20.0,1.0,-62.82741116751269,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,747.6262626262626,74620.93434343435,98.0,279.13065326633165,0.0,30.309644670050762,59.176767676767675,1329063.9593908628,65.94444444444444,905250.7614213198,33.156565656565654,1433884.2639593908,56.34848484848485,962692.385786802,55.32828282828283,0.0,210303.0303030303,21.7979797979798,1700723.696969697,0.0,519.0862944162436,20.0,1.0,-68.11,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,714.5279187817259,77089.82233502538,100.0,284.0,0.0,28.050761421319798,57.868020304568525,1351748.223350254,59.14720812182741,884150.2538071066,28.304568527918782,1202022.3350253806,57.54314720812183,985763.2653061225,56.95939086294416,0.0,205822.33502538071,22.19289340101523,1695117.9492385788,0.0,516.5816326530612,20.0,1.0,-76.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,578.5177664974619,73983.69035532995,96.0,287.0,0.0,29.32994923857868,58.31472081218274,1167606.0913705584,62.41414141414141,755366.497461929,34.813131313131315,1287813.197969543,54.11616161616162,1289713.7055837563,55.66497461928934,0.0,206700.5076142132,26.050761421319798,1694157.4545454546,0.0,521.4213197969543,20.0,1.0,-67.35467980295566,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,709.8781725888325,79197.30456852792,100.0,266.0,0.0,27.121827411167512,59.441624365482234,1143045.6852791877,60.55555555555556,610903.5532994923,24.705583756345177,1151805.076142132,59.13705583756345,1243175.6345177665,57.18781725888325,0.0,202436.54822335026,26.375634517766496,1736726.7817258884,0.0,490.45454545454544,20.0,1.0,-62.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,464.58247422680415,72904.35567010309,91.0,288.0,0.0,26.68041237113402,56.75773195876289,1484635.0515463918,58.79274611398964,619510.8808290155,22.61340206185567,1434217.616580311,55.6958762886598,832451.8134715026,55.45876288659794,0.0,206185.56701030929,26.29381443298969,1702095.6269430052,0.0,525.2849740932643,20.0,1.0,-59.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,2237.4438775510203,75828.88265306123,99.0,279.3939393939394,0.0,29.614213197969544,58.47208121827411,1327979.695431472,60.53807106598985,1106241.6243654822,30.720812182741117,1287606.0913705584,55.47715736040609,877169.5431472082,57.82741116751269,0.0,202448.97959183675,26.494897959183675,1693516.081218274,0.0,512.1319796954315,20.0,1.0,-69.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,885.2525252525253,74660.72222222222,98.0,288.7386934673367,0.0,29.02020202020202,60.0959595959596,1443466.6666666667,60.77272727272727,765078.7878787878,30.656565656565657,1077212.121212121,59.398989898989896,1067527.2727272727,58.92424242424242,0.0,202762.62626262626,25.63131313131313,1687744.4848484849,0.0,519.3434343434343,20.0,1.0,-64.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,428.435,72484.615,90.0,284.0,0.0,27.09,58.195,1444476.0,59.67336683417086,744552.0,26.894472361809044,1149732.0,57.27638190954774,869952.0,56.89949748743719,0.0,208735.0,21.905,1697554.4120603015,0.0,509.85,20.0,1.0,-67.69154228855722,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,609.2908163265306,62965.22959183674,90.0,283.0,0.0,28.97948717948718,58.758974358974356,1136726.1538461538,63.3469387755102,568873.8461538461,31.872448979591837,1040926.5306122449,57.51020408163265,1708297.9591836734,56.17857142857143,0.0,209846.15384615384,22.379487179487178,1725169.7959183673,0.0,512.6020408163265,20.0,1.0,-71.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,723.7025641025641,72139.28717948718,87.0,284.0,0.0,27.435897435897434,59.44615384615385,1489427.6923076923,60.42564102564103,550609.2307692308,18.497435897435896,939421.5384615385,51.38775510204081,1255593.8461538462,59.0974358974359,0.0,208615.38461538462,23.066666666666666,1678967.4666666666,0.0,506.61538461538464,20.0,1.0,-67.22110552763819,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,717.6855670103092,73395.27319587629,86.0,286.0,0.0,31.108247422680414,60.20103092783505,1336131.9587628867,63.61658031088083,998635.0515463918,40.20103092783505,1169956.4766839377,59.79896907216495,1034138.860103627,59.118556701030926,0.0,202474.22680412373,26.850515463917525,1669589.8144329898,0.0,533.7823834196892,20.0,1.0,-64.41326530612245,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,726.3163265306123,75308.96428571429,100.0,288.0,0.0,27.908163265306122,60.433673469387756,1399053.0612244897,62.38775510204081,611387.7551020408,21.479591836734695,1160069.387755102,47.857142857142854,1037559.1836734693,61.107142857142854,0.0,214081.6326530612,17.979591836734695,1713925.387755102,0.0,520.6632653061224,20.0,1.0,-65.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,697.7091836734694,62393.647959183676,91.0,284.0,0.0,28.153061224489797,59.06122448979592,1299673.469387755,61.06091370558376,659448.9795918367,29.17258883248731,1356682.2335025382,56.75126903553299,1017258.8832487309,58.63959390862944,0.0,206122.44897959183,24.653061224489797,1708703.1472081218,0.0,508.93401015228426,20.0,1.0,-69.0,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,626.7948717948718,70426.58461538462,86.0,256.0,0.0,26.44102564102564,58.774358974358975,1516356.923076923,58.83076923076923,694793.8461538461,24.476923076923075,1159876.923076923,59.43589743589744,838953.8461538461,57.91282051282051,0.0,208000.0,25.076923076923077,1726528.4512820514,0.0,470.0,20.0,1.0,-66.23469387755102,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,1004.2681818181818,78298.15,94.0,299.97727272727275,0.0,45.09090909090909,67.09132420091325,1676138.1818181819,67.38181818181818,992258.1818181818,42.30909090909091,1829847.2727272727,65.65454545454546,1338076.3636363635,67.61363636363636,0.0,204141.55251141553,22.65753424657534,1675528.7272727273,0.0,623.2272727272727,20.0,1.0,-65.02714932126698,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,40.015306122448976,66654.07653061225,86.0,283.1319796954315,0.0,27.612244897959183,58.474489795918366,1195065.306122449,60.816326530612244,479387.7551020408,22.464285714285715,1552432.6530612244,52.035714285714285,1103559.1836734693,56.71938775510204,0.0,208571.42857142858,21.352040816326532,1704450.693877551,0.0,505.8673469387755,20.0,1.0,-66.67336683417085,3.0
lgg2,http-192-168-1-57-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-1,chrome,1669.1907216494844,75135.09278350516,98.0765306122449,285.8469387755102,0.0,26.702564102564104,58.16923076923077,1351520.0,59.67179487179487,950326.1538461539,29.556701030927837,1136000.0,56.78350515463917,832504.6153846154,56.36082474226804,0.0,207384.61538461538,23.45128205128205,1690453.3333333333,0.0,507.64102564102564,20.0,1.0,-76.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,609.4321608040201,77896.60804020101,100.0,295.0,0.0,23.94,57.01,1032156.0,59.88,588576.0,22.865,1227480.0,54.235,1169436.0,56.19,0.0,206633.16582914573,25.271356783919597,1703320.98,0.0,507.6,20.0,1.0,-65.3069306930693,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,454.6683673469388,73823.05612244898,95.0,286.0,0.0,24.574358974358976,57.8974358974359,1226523.076923077,59.61224489795919,947729.2307692308,29.056122448979593,926769.2307692308,57.607142857142854,805661.5384615385,58.20918367346939,0.0,201230.76923076922,29.148717948717948,1747954.1224489796,0.0,513.2307692307693,20.0,1.0,-62.653266331658294,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,563.7070707070707,72708.80808080808,85.0,277.0,0.0,28.373737373737374,59.22727272727273,1152193.9393939395,62.15151515151515,1040024.2424242424,33.38383838383838,1321260.606060606,58.121212121212125,892060.6060606061,58.601010101010104,0.0,204848.48484848486,25.87878787878788,1684668.4040404041,0.0,505.1010101010101,20.0,1.0,-67.20398009950249,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,28.755102040816325,67166.9693877551,86.05583756345177,284.0,0.0,24.18274111675127,57.13265306122449,1436113.7055837563,58.54822335025381,542631.4720812183,16.091370558375633,1098907.614213198,50.41624365482234,936231.4720812183,57.36734693877551,0.0,203673.4693877551,25.892857142857142,1715322.6802030457,0.0,507.71573604060916,20.0,1.0,-66.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,631.6381909547739,64458.07537688442,89.0,286.0,0.0,24.944444444444443,57.86868686868687,1305927.2727272727,59.84848484848485,599757.5757575758,23.683417085427134,956606.0606060605,53.45728643216081,1107163.6363636365,57.14070351758794,0.0,203618.0904522613,27.242424242424242,1707771.8793969848,0.0,501.1111111111111,20.0,1.0,-67.02970297029702,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,721.3232323232323,77071.42424242424,99.0,285.0,0.0,23.560606060606062,57.23857868020305,945781.8181818182,59.823232323232325,385551.51515151514,24.636363636363637,1443345.4545454546,51.48989898989899,1156581.8181818181,57.22222222222222,0.0,206398.9898989899,25.304568527918782,1677002.5454545454,0.0,499.14141414141415,20.0,1.0,-64.965,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,576.010152284264,66587.48730964467,98.0,277.0,0.0,25.401015228426395,57.74111675126903,1144446.7005076143,59.4263959390863,693295.4314720812,30.710659898477157,1118668.0203045686,56.61421319796954,1214521.8274111676,56.111111111111114,0.0,215837.56345177666,19.20812182741117,1737528.9340101522,0.0,497.56345177664974,20.0,1.0,-68.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,599.3248730964467,73419.36040609136,94.03535353535354,285.03553299492387,0.0,25.683673469387756,56.33673469387755,1363628.5714285714,57.48979591836735,926363.2653061225,40.34183673469388,978342.8571428572,53.576530612244895,901334.693877551,55.41624365482234,0.0,207959.18367346938,23.709183673469386,1686606.2040816327,0.0,516.8877551020408,20.0,1.0,-65.1919191919192,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,839.3505154639175,74585.55670103093,95.0,296.0,0.0,24.103092783505154,57.850515463917525,1110556.701030928,60.87692307692308,582779.381443299,26.2319587628866,1225707.2164948455,59.11340206185567,1033397.9381443299,55.25257731958763,0.0,203711.34020618556,27.896907216494846,1697451.5051546392,0.0,506.2886597938144,20.0,1.0,-65.47448979591837,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,229.44162436548223,74094.50253807107,98.0,296.0,0.0,26.096446700507613,58.253807106598984,1101307.614213198,58.57142857142857,675264.9746192894,22.624365482233504,1280832.4873096447,58.47208121827411,1026432.4873096447,58.08121827411168,0.0,208868.02030456852,20.68020304568528,1681474.0408163266,0.0,521.269035532995,20.0,1.0,-65.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,463.1641791044776,77936.69651741293,100.0,288.0,0.0,24.691542288557216,58.33830845771144,906865.671641791,63.09950248756219,766555.223880597,34.725,1391737.3134328357,54.8,858089.5522388059,57.46766169154229,0.0,205373.1343283582,27.28358208955224,1712736.656716418,0.0,503.9303482587065,20.0,1.0,-67.58333333333333,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,298.97969543147207,67235.70558375634,100.0,256.0,0.0,26.050505050505052,58.25888324873097,1317575.7575757576,59.578680203045685,698509.0909090909,38.35532994923858,790993.9393939395,58.34517766497462,1128145.4545454546,57.629441624365484,0.0,203654.82233502538,27.299492385786802,1716782.7614213198,0.0,461.7676767676768,20.0,1.0,-69.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,549.7979797979798,68515.82323232324,90.0,284.0,0.0,25.246231155778894,57.823232323232325,1422826.1306532663,59.31658291457286,978030.1507537689,30.7035175879397,906030.1507537689,56.814070351758794,767276.3819095477,58.464646464646464,0.0,206666.66666666666,25.772727272727273,1723751.0351758795,0.0,496.23115577889445,20.0,1.0,-67.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,536.0612244897959,65609.22959183673,91.0,279.0,0.0,23.379487179487178,57.61538461538461,1101120.0,59.32142857142857,913809.2307692308,25.540816326530614,875495.3846153846,56.87755102040816,954658.4615384615,57.36734693877551,0.0,201846.15384615384,29.056410256410256,1709590.7346938776,0.0,494.05128205128204,20.0,1.0,-69.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,522.9132653061224,73250.48469387754,92.0,297.0,0.0,25.29591836734694,58.54358974358974,986951.0204081633,60.34183673469388,636783.6734693878,24.948979591836736,984208.1632653062,59.61224489795919,1396738.775510204,56.142857142857146,0.0,208615.38461538462,24.6,1663933.3469387756,0.0,514.7448979591836,20.0,1.0,-68.28787878787878,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,874.5179487179487,63825.4,90.0,286.0,0.0,25.11855670103093,58.21134020618557,1103344.3298969073,58.774358974358975,755418.5567010309,38.825641025641026,1152197.93814433,55.723076923076924,1009880.412371134,57.4,0.0,202189.7435897436,27.829896907216494,1706154.1333333333,0.0,489.69072164948454,20.0,1.0,-67.0,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,560.5918367346939,66393.36734693877,93.0,288.0,0.0,25.70408163265306,57.90816326530612,1054555.1020408163,60.85128205128205,530718.3673469388,24.275510204081634,1273053.0612244897,56.29081632653061,1147310.7692307692,55.92857142857143,0.0,203673.4693877551,26.54591836734694,1685019.8775510204,0.0,493.28205128205127,20.0,1.0,-64.55555555555556,3.0
lgg2,http-192-168-1-57-2020-subjects-lvl3-vanilla_es6,chrome,637.2272727272727,62401.166666666664,91.0,284.0,0.0,27.17676767676768,58.57575757575758,1508496.9696969697,59.61306532663317,729624.2424242424,27.92929292929293,1074048.4848484849,57.64646464646464,879927.2727272727,58.87373737373738,0.0,204848.48484848486,26.126262626262626,1697044.7272727273,0.0,514.2929292929293,20.0,1.0,-67.9950248756219,3.0
